original_requirement_id,source_plan,source_section,source_text,normalized_item_ids,disposition,rationale
LAM-EVENT-012,01-EVERYTHING-WE-ARE-KEEPING.md,4. Manage Later,Manual event assignment,CAN-LAM-EVENT-012,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-013,01-EVERYTHING-WE-ARE-KEEPING.md,5. Asset Bundle Standard,Merged into an event,CAN-LAM-EVENT-013,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-014,01-EVERYTHING-WE-ARE-KEEPING.md,5. Asset Bundle Standard,Split from an event,CAN-LAM-EVENT-014,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-015,01-EVERYTHING-WE-ARE-KEEPING.md,6. Gallery and Timeline,Event browsing,CAN-LAM-EVENT-015,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-016,01-EVERYTHING-WE-ARE-KEEPING.md,7. Asset Viewer,Event assignment,CAN-LAM-EVENT-016,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-017,01-EVERYTHING-WE-ARE-KEEPING.md,7. Asset Viewer,Open in event,CAN-LAM-EVENT-017,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-018,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,One-day events,CAN-LAM-EVENT-018,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-019,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Multi-day events,CAN-LAM-EVENT-019,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-020,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Events continuing after midnight,CAN-LAM-EVENT-020,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-021,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Events with no known date,CAN-LAM-EVENT-021,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-022,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Events with multiple locations,CAN-LAM-EVENT-022,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-023,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Events with one primary folder,CAN-LAM-EVENT-023,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-024,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Events linked to several folders,CAN-LAM-EVENT-024,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-025,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Parent events,CAN-LAM-EVENT-025,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-026,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Child events,CAN-LAM-EVENT-026,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-027,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,"Eid Day 1, 2, and 3 represented as one event",CAN-LAM-EVENT-027,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-028,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Trips containing optional child events,CAN-LAM-EVENT-028,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-029,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Event cover images,CAN-LAM-EVENT-029,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-030,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Event descriptions,CAN-LAM-EVENT-030,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-031,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Event tags,CAN-LAM-EVENT-031,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-032,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Event attendees,CAN-LAM-EVENT-032,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-033,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Event group presence,CAN-LAM-EVENT-033,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-034,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Event relationship composition,CAN-LAM-EVENT-034,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-035,01-EVERYTHING-WE-ARE-KEEPING.md,Logical link,Keep selected folders in place and link them to one event.,CAN-LAM-EVENT-035,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-036,01-EVERYTHING-WE-ARE-KEEPING.md,Mixed mode,Select one primary event folder and retain other linked folders.,CAN-LAM-EVENT-036,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-037,01-EVERYTHING-WE-ARE-KEEPING.md,Split,Create several event assignments from one folder and optionally materialize separate folders.,CAN-LAM-EVENT-037,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-038,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,Event links,CAN-LAM-EVENT-038,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-039,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Have event links,CAN-LAM-EVENT-039,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-040,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Be event-specific,CAN-LAM-EVENT-040,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-041,01-EVERYTHING-WE-ARE-KEEPING.md,12.1 Canonical group name,"Old events show the current canonical name by default, while History may display the name used at the event time.",CAN-LAM-EVENT-041,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-042,01-EVERYTHING-WE-ARE-KEEPING.md,13.1 Nodes,Event count,CAN-LAM-EVENT-042,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-043,01-EVERYTHING-WE-ARE-KEEPING.md,14. Event and Folder Mind Map,Lamha keeps a dedicated folder and event map as the main organizational workspace.,CAN-LAM-EVENT-043,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-044,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Link events,CAN-LAM-EVENT-044,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-045,01-EVERYTHING-WE-ARE-KEEPING.md,14.4 Dragging existing folders,Make primary event folder,CAN-LAM-EVENT-045,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-046,01-EVERYTHING-WE-ARE-KEEPING.md,14.5 Folder blocks,Event name,CAN-LAM-EVENT-046,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-047,01-EVERYTHING-WE-ARE-KEEPING.md,15. Tag System,Event-attendee tags,CAN-LAM-EVENT-047,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-048,01-EVERYTHING-WE-ARE-KEEPING.md,15. Tag System,Event-type tags,CAN-LAM-EVENT-048,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-049,01-EVERYTHING-WE-ARE-KEEPING.md,15.1 Visible people versus attendees,An event attendee may display the derived label:,CAN-LAM-EVENT-049,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-050,01-EVERYTHING-WE-ARE-KEEPING.md,21. Search,Event,CAN-LAM-EVENT-050,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-051,01-EVERYTHING-WE-ARE-KEEPING.md,21. Search,Event type,CAN-LAM-EVENT-051,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-052,01-EVERYTHING-WE-ARE-KEEPING.md,Memories,Event memories,CAN-LAM-EVENT-052,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-053,01-EVERYTHING-WE-ARE-KEEPING.md,24. Map and Location,Event location,CAN-LAM-EVENT-053,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-054,01-EVERYTHING-WE-ARE-KEEPING.md,24. Map and Location,Multiple event locations,CAN-LAM-EVENT-054,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-055,01-EVERYTHING-WE-ARE-KEEPING.md,25. Duplicate Management,Event comparison,CAN-LAM-EVENT-055,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-056,01-EVERYTHING-WE-ARE-KEEPING.md,27. Review Centre,Open event,CAN-LAM-EVENT-056,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-057,01-EVERYTHING-WE-ARE-KEEPING.md,28. File and Folder Management,Rename event folder,CAN-LAM-EVENT-057,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-058,01-EVERYTHING-WE-ARE-KEEPING.md,28. File and Folder Management,Move event folder,CAN-LAM-EVENT-058,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-059,01-EVERYTHING-WE-ARE-KEEPING.md,28. File and Folder Management,Split event,CAN-LAM-EVENT-059,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-060,01-EVERYTHING-WE-ARE-KEEPING.md,29. Consistency Detection,Event folder versus event node,CAN-LAM-EVENT-060,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-061,01-EVERYTHING-WE-ARE-KEEPING.md,30.4 Face and AI privacy,One event,CAN-LAM-EVENT-061,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-062,01-EVERYTHING-WE-ARE-KEEPING.md,32. Trash,Event and tag references preserved,CAN-LAM-EVENT-062,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-063,01-EVERYTHING-WE-ARE-KEEPING.md,32. Trash,Deleting an event record remains separate from deleting its physical folder.,CAN-LAM-EVENT-063,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-064,02-EVERYTHING-WE-ARE-DELETING.md,19. Server-Only Notification Infrastructure to Delete,Server event broadcasting to remote clients,CAN-LAM-EVENT-064,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-065,02-EVERYTHING-WE-ARE-DELETING.md,19. Server-Only Notification Infrastructure to Delete,Distributed event buses used only for server clients,CAN-LAM-EVENT-065,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-066,02-EVERYTHING-WE-ARE-DELETING.md,20. Database-Only Metadata Model to Delete,Event membership,CAN-LAM-EVENT-066,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-EVENT-067,02-EVERYTHING-WE-ARE-DELETING.md,21. Automatic Event Detection to Delete,Delete automatic event creation and automatic event claims based on:,CAN-LAM-EVENT-067,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
