"RelativePath","TopLevel","Extension","Bytes","Category","GraphPolicy","Reason"
"mobile/mise.toml","mobile",".toml","3793","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/openapi/.gitignore","mobile",".gitignore","196","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/.openapi-generator/VERSION","mobile","(none)","6","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/.openapi-generator-ignore","mobile",".openapi-generator-ignore","1040","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/.travis.yml","mobile",".yml","203","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/git_push.sh","mobile",".sh","1830","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api.dart","mobile",".dart","16993","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/activities_api.dart","mobile",".dart","9434","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/albums_api.dart","mobile",".dart","28035","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/api_keys_api.dart","mobile",".dart","11262","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/assets_api.dart","mobile",".dart","48630","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/authentication_admin_api.dart","mobile",".dart","1718","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/authentication_api.dart","mobile",".dart","29194","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/database_backups_admin_api.dart","mobile",".dart","8635","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/deprecated_api.dart","mobile",".dart","6387","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/download_api.dart","mobile",".dart","5508","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/duplicates_api.dart","mobile",".dart","7346","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/faces_api.dart","mobile",".dart","7758","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/jobs_api.dart","mobile",".dart","6224","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/libraries_api.dart","mobile",".dart","14786","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/maintenance_admin_api.dart","mobile",".dart","7641","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/map_api.dart","mobile",".dart","6795","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/memories_api.dart","mobile",".dart","18741","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/notifications_admin_api.dart","mobile",".dart","6623","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/notifications_api.dart","mobile",".dart","11697","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/partners_api.dart","mobile",".dart","9705","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/people_api.dart","mobile",".dart","22107","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/plugins_api.dart","mobile",".dart","11368","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/queues_api.dart","mobile",".dart","9921","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/search_api.dart","mobile",".dart","31656","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/server_api.dart","mobile",".dart","23865","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/sessions_api.dart","mobile",".dart","10095","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/shared_links_api.dart","mobile",".dart","19182","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/stacks_api.dart","mobile",".dart","12887","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/sync_api.dart","mobile",".dart","6831","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/system_config_api.dart","mobile",".dart","7544","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/system_metadata_api.dart","mobile",".dart","7287","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/tags_api.dart","mobile",".dart","17168","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/timeline_api.dart","mobile",".dart","14648","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/trash_api.dart","mobile",".dart","5503","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/users_admin_api.dart","mobile",".dart","21241","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/users_api.dart","mobile",".dart","26263","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/views_api.dart","mobile",".dart","4264","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api/workflows_api.dart","mobile",".dart","14861","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api_client.dart","mobile",".dart","41223","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api_exception.dart","mobile",".dart","834","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/api_helper.dart","mobile",".dart","8368","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/auth/api_key_auth.dart","mobile",".dart","1137","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/auth/authentication.dart","mobile",".dart","513","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/auth/http_basic_auth.dart","mobile",".dart","755","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/auth/http_bearer_auth.dart","mobile",".dart","1232","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/auth/oauth.dart","mobile",".dart","608","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/activity_create_dto.dart","mobile",".dart","4510","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/activity_response_dto.dart","mobile",".dart","4957","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/activity_statistics_response_dto.dart","mobile",".dart","3483","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/add_users_dto.dart","mobile",".dart","2852","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/admin_onboarding_update_dto.dart","mobile",".dart","3065","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/album_response_dto.dart","mobile",".dart","9830","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/album_statistics_response_dto.dart","mobile",".dart","3768","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/album_user_add_dto.dart","mobile",".dart","3459","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/album_user_create_dto.dart","mobile",".dart","3090","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/album_user_response_dto.dart","mobile",".dart","3101","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/album_user_role.dart","mobile",".dart","2756","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/albums_add_assets_dto.dart","mobile",".dart","3419","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/albums_add_assets_response_dto.dart","mobile",".dart","3708","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/albums_response.dart","mobile",".dart","2927","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/albums_update.dart","mobile",".dart","3341","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/api_key_create_dto.dart","mobile",".dart","3575","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/api_key_create_response_dto.dart","mobile",".dart","3242","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/api_key_response_dto.dart","mobile",".dart","5252","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/api_key_update_dto.dart","mobile",".dart","3556","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_bulk_delete_dto.dart","mobile",".dart","3642","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_bulk_update_dto.dart","mobile",".dart","9928","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_bulk_upload_check_dto.dart","mobile",".dart","3047","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_bulk_upload_check_item.dart","mobile",".dart","3236","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_bulk_upload_check_response_dto.dart","mobile",".dart","3220","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_bulk_upload_check_result.dart","mobile",".dart","5330","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_copy_dto.dart","mobile",".dart","4332","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_edit_action.dart","mobile",".dart","2818","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_edit_action_item_dto.dart","mobile",".dart","3217","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_edit_action_item_dto_parameters.dart","mobile",".dart","4469","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/openapi/lib/model/asset_edit_action_item_response_dto.dart","mobile",".dart","3620","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
