record_id,previous_statement,disposition,why_previous_invalid,source_preserved,review_status
CAN-LAM-GOV-117,Implementation must honor this constraint: The mapping backend is a development tool and is never a Lamha runtime dependency.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 417-417,NOT_APPLICABLE
CAN-LAM-GOV-124,Implementation must honor this constraint: Manual/source verification result.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 439-439,NOT_APPLICABLE
CAN-LAM-GOV-130,Implementation must honor this constraint: Every exclusion must be documented.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 514-514,NOT_APPLICABLE
CAN-LAM-GOV-158,Implementation must honor this constraint: Bottom-up codebase coverage is also required.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 593-593,NOT_APPLICABLE
CAN-LAM-GOV-159,Implementation must honor this constraint: Product requirements use LAM-<DOMAIN-<three-digit sequence.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 640-640,NOT_APPLICABLE
CAN-LAM-GOV-160,Implementation must honor this constraint: System invariants use LAM-INV-<DOMAIN-<two-digit sequence.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 641-641,NOT_APPLICABLE
CAN-LAM-GOV-161,Implementation must honor this constraint: Operational edge cases use LAM-EDGE-<two-digit sequence.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 642-642,NOT_APPLICABLE
CAN-LAM-GOV-162,Lamha must provide Defensive model failures use FAIL-<two-digit sequence.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 643-643,NOT_APPLICABLE
CAN-LAM-GOV-163,Implementation must honor this constraint: IDs already present in the three Master Plans are reserved and must not be reassigned.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 644-644,NOT_APPLICABLE
CAN-LAM-GOV-164,Implementation must honor this constraint: Phase 1 allocates missing IDs in MASTERPLANREQUIREMENTINDEX.md; IDs never derive from mutable line numbers and are never renumbered after allocation.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 645-645,NOT_APPLICABLE
CAN-LAM-GOV-166,Implementation must honor this constraint: Examples and explanatory prose receive source anchors but no requirement ID unless they contain normative MUST/MUST NOT behaviour.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 647-647,NOT_APPLICABLE
CAN-LAM-GOV-167,Implementation must honor this constraint: Source master-plan file.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 662-662,NOT_APPLICABLE
CAN-LAM-GOV-191,Recorded evidence must demonstrate: Related tests.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 694-694,NOT_APPLICABLE
CAN-LAM-GOV-197,Implementation must honor this constraint: Graph node/edge/query provenance when Graphify contributed.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 703-703,NOT_APPLICABLE
CAN-LAM-GOV-198,"Recorded evidence must demonstrate: A Confirmed Absence is evidence, not a default. It must record repositories/scopes searched, excluded paths, requirement synonyms, likely symbols/routes/types/tables/tests, Graphify queries/communities inspected, and a bottom-up cross-check showing no implementation. One failed text search or a missing expected filename is insufficient.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 741-741,NOT_APPLICABLE
CAN-LAM-GOV-201,Implementation must honor this constraint: It must eventually be removed but remains until replacement is proven.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 782-782,NOT_APPLICABLE
CAN-LAM-GOV-202,Recorded evidence must demonstrate: Graphify must use: Not Mapped / Mapped / Not Started / In Progress / Implemented / Testing / Blocked / Failed / Verified / Complete.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 796-809,NOT_APPLICABLE
CAN-LAM-GOV-205,"Recorded evidence must demonstrate: A planning/mapping deliverable is Complete when its required evidence fields, source verification, cross-links, coverage checks, and applicable structural validations pass. It does not require nonexistent implementation code.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 815-815,NOT_APPLICABLE
CAN-LAM-GOV-206,"Recorded evidence must demonstrate: A product implementation requirement is Complete only when target code exists, every applicable gate passes, no caused regression remains, exact final paths/symbols are recorded, and File 1 behaviour is verified.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 816-816,NOT_APPLICABLE
CAN-LAM-GOV-207,"Recorded evidence must demonstrate: A removal requirement is Complete in its assigned safe phase only when complete dependency mapping, replacement proof, caller migration, affected tests/build/desktop-launch checks, Graphify/Ponytail agreement, baseline/rollback evidence, and scoped absence proof exist. Phase 16 adds repository-wide final-eradication proof for all residual obsolete dependencies.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 817-817,NOT_APPLICABLE
CAN-LAM-GOV-208,"Implementation must honor this constraint: Before Phase 16, each completed removal must be absent at its verified scope and the target desktop bundle/launch path must remain server-independent; Phase 16 confirms repository-wide residual cleanup.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 818-818,NOT_APPLICABLE
CAN-LAM-GOV-209,"Recorded evidence must demonstrate: In every case, Gate 8 proof must be recorded before Complete.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 819-819,NOT_APPLICABLE
CAN-LAM-GOV-210,Recorded evidence must demonstrate: Complete ([x]): Verified proof is linked in the canonical tracker and the artifact-aware completion rule above is satisfied.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 825-825,NOT_APPLICABLE
CAN-LAM-GOV-211,Implementation must honor this constraint: Execution Guardrail: A weaker coding model MUST NEVER mark any checklist item [x] or change status to Complete / Verified without explicitly recording the verification proof in the corresponding Graphify tracker.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 826-826,NOT_APPLICABLE
CAN-LAM-GOV-212,"Recorded evidence must demonstrate: Local IPC only describes internal Lamha component transport. Any permitted optional outbound provider client is a separately disclosed, user-enabled leaf dependency; it cannot replace Tauri/non-network worker transport, gate core behaviour, or expose a listener.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 844-844,NOT_APPLICABLE
CAN-LAM-GOV-216,Lamha must provide Map existing calls to target commands such as the following ILLUSTRATIVE — NOT LOCKED IMPLEMENTATION NAMES.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 875-875,NOT_APPLICABLE
CAN-LAM-GOV-217,"Implementation must honor this constraint: These names are capability examples, not authorization to create commands before mapping.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 893-893,NOT_APPLICABLE
CAN-LAM-GOV-220,Lamha must provide Initially retain or adapt proven local ML logic as a bundled child process.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 941-941,NOT_APPLICABLE
CAN-LAM-GOV-221,Lamha must provide The Svelte client never speaks directly to it.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 941-941,NOT_APPLICABLE
CAN-LAM-GOV-222,"Lamha must provide Permitted candidates include standard input/output, named pipes, Unix-domain sockets, Tauri sidecar communication, or another validated non-network mechanism.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 941-941,NOT_APPLICABLE
CAN-LAM-GOV-223,"Implementation must honor this constraint: Lamha uses a local embedded SQLite index and working-state store in its OS application-data area. The exact database filename, table/column/index names, and migration framework are selected during Phase 1 target-schema mapping. It stores fast, rebuildable or working state.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 945-945,NOT_APPLICABLE
CAN-LAM-GOV-225,"Implementation must honor this constraint: Every file, symbol, route, import, generated binding, build reference, configuration entry, and runtime dependency.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 981-981,NOT_APPLICABLE
CAN-LAM-GOV-228,The final Lamha desktop runtime must not retain or require Every retained user behaviour relying on the subsystem.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 986-986,NOT_APPLICABLE
CAN-LAM-GOV-233,"Lamha must provide Focused, regression, affected-build, and desktop-launch proof.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 991-991,NOT_APPLICABLE
CAN-LAM-GOV-234,Implementation must honor this constraint: Graphify/Ponytail agreement that the subsystem is no longer load-bearing.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 992-992,NOT_APPLICABLE
CAN-LAM-GOV-235,Implementation must honor this constraint: Rollback point or immutable baseline reference.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 993-993,NOT_APPLICABLE
CAN-LAM-GOV-236,Recorded evidence must demonstrate: Recorded removal proof.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 994-994,NOT_APPLICABLE
CAN-LAM-GOV-239,"Lamha must provide Domain-scoped JSON owns Lamha-specific metadata: asset, event, person, group, relationship, map, tag, album, and operation records each own their domain.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1015-1015,NOT_APPLICABLE
CAN-LAM-GOV-259,Lamha must provide Each AI task records the following concepts across the SQLite working store and local cache (matching File 1 Section 22.3 and File 2 Section 26).,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1158-1158,NOT_APPLICABLE
